id,650_src,650_dst
130,0.02421,2.8543740809824437e-18
132,1.01874,0.0
133,1.01288,0.0
134,0.02314,1.0719495975510386e-17
135,0.05973,0.0
136,0.00997,0.0
138,0.0,1.0091957213036996e-19
139,0.41726,1.715560039019107e-11
140,0.0,0.0
141,0.00293,7.064416776602501e-17
142,0.0,2.629296933082249e-16
146,1.01595,3.0425236418386416e-15
147,0.05902,7.81164242398042e-17
148,0.00412,0.0
149,1.00763,0.0
150,0.01402,0.0
151,0.004070000000000001,0.0
152,0.0098,0.0
153,0.06856,4.2089088496733816e-20
155,0.00788,2.3176804189747484e-14
156,0.026680000000000002,0.0
157,0.07783999999999999,0.0
158,0.009609999999999999,8.202935987641153e-16
159,0.33335,3.276221471468353e-17
160,0.17762,0.0
161,0.0,3.973859086200351e-16
163,1.00948,0.0
164,0.5121100000000001,6.258555893094372e-15
165,0.0,0.0
166,0.00028,1.4738401613408262e-14
167,0.06823,3.528212441611499e-11
168,0.14456,1.5979898749078765e-12
169,0.0,5.803514739871852e-18
170,0.5955699999999999,2.5095359507558794e-12
172,0.07987999999999999,0.0
173,0.10051,0.0
175,0.33386,6.643236906299795e-17
176,0.01779,3.1356771899548628e-15
177,0.0,1.206923715380244e-14
178,0.0,9.949059360175578e-15
179,0.0,2.7221627656152193e-11
180,0.09966,8.201768574519791e-12
181,0.19211,0.0
182,0.39692,0.0
183,0.00834,0.0
184,0.00447,5.015387058568167e-12
185,0.17548,0.0
187,0.82825,4.222732620165287e-14
188,0.0,4.1713650620274396e-17
190,0.11317,0.0
191,0.1105,0.0
193,0.0,0.0
194,0.9921399999999999,5.555316097829084e-19
195,0.18012,0.0
196,0.01293,6.596698365574259e-20
197,0.0465,1.9074817098366809e-16
198,0.011000000000000001,0.0
199,0.08332,1.4646905550761938e-11
200,0.9968,0.0
201,0.02985,0.0
202,0.029460000000000004,0.0
204,0.19802,1.6133953060416074e-13
205,0.10011,4.6539333879799536e-18
206,0.0055,1.7703496856210522e-11
207,0.023780000000000003,9.155241856822708e-19
209,0.00933,0.0
213,0.010740000000000001,1.2109263984278208e-18
215,0.0,0.0
216,0.13076,9.984023314018763e-13
217,0.062029999999999995,0.0
219,0.12758,0.0
221,0.0,5.9312002204105965e-12
222,0.11195999999999999,1.1601579415127572e-17
223,0.57087,2.9368242490240066e-15
224,0.01427,4.351789867713513e-20
225,0.00305,8.652441784030516e-16
226,0.04163,0.0
227,0.016569999999999998,2.681198548710429e-14
228,0.05313,3.2857502274403776e-17
229,0.0,0.0
230,0.04991,0.0
231,1.00937,0.0
232,0.01786,2.4173853015330082e-14
234,0.0,0.0
235,0.0622,0.0
236,0.03209,0.0
237,0.09471,2.346929276259777e-16
238,0.00381,0.0
239,0.0819,6.762111632845349e-12
240,0.02459,3.309318983831477e-13
241,0.33286,0.0
242,0.04972,1.1393925875503911e-16
243,0.14406,0.0
244,0.044539999999999996,0.0
245,0.07757,0.0
246,0.43109,1.5334727760932776e-19
247,1.01791,2.3951526742260623e-11
248,0.00477,0.0
249,0.19775,5.149956320966147e-16
250,1.00979,4.3793067566583934e-15
251,0.27725,0.0
252,0.04313,0.0
253,0.62002,3.744996588083749e-13
254,0.09185,0.0
255,0.02445,0.0
256,0.15523,0.0
257,0.33083,0.0
259,0.01695,9.564406814074174e-18
262,1.01878,6.667788999461809e-16
263,0.11793,0.0
264,0.0,0.0
265,0.00252,2.003490290145793e-15
266,0.04406,3.368551844360225e-14
267,0.0,3.7572209868354555e-17
269,0.06726,5.94058623129324e-14
270,0.14176,3.865587363196247e-13
271,0.0,0.0
272,0.01151,1.8122622408845056e-14
273,0.023809999999999998,0.0
278,0.19399999999999998,0.0
279,0.04523,0.0
282,0.0,5.903637091085527e-15
283,0.13075,0.0
284,0.02597,0.0
285,0.020569999999999998,0.0
286,0.09366000000000001,0.0
287,0.8340299999999999,3.862338404412732e-12
288,1.006,0.0
289,0.0594,0.0
290,0.15947,0.0
291,0.015430000000000001,2.838103065001465e-20
293,0.53583,3.7806458367621e-15
294,0.08121,0.0
295,0.14514000000000002,6.904592563266188e-12
297,0.23601999999999998,1.5907756765026861e-15
298,0.0,0.0
299,0.15466,0.0
301,0.22324000000000002,0.0
302,0.0,1.4237318398769678e-19
303,0.013569999999999999,0.0
304,0.08358,9.430063728885032e-18
305,0.031580000000000004,0.0
307,0.19255999999999998,0.0
308,0.12638,0.0
309,0.0,0.0
310,0.0,0.0
311,0.07721,0.0
312,0.26685,2.0405082750656178e-11
313,0.14028,2.4131026212413518e-17
314,0.43348000000000003,2.8598762454423366e-18
315,0.0,1.8125577461838635e-16
316,0.00305,0.0
317,0.96421,2.1243822323256558e-10
318,0.12351,0.0
319,0.0,0.0
320,0.00742,0.0
321,0.39794,1.2956787938354731e-12
322,0.01612,0.0
323,0.0,1.5013456981448353e-13
324,0.01089,1.0909576530965422e-13
325,0.02077,0.0
326,0.0,0.0
327,0.02628,0.0
328,0.0,9.428823009699419e-20
329,0.1526,0.0
330,0.0,1.3713639010175058e-21
332,0.01685,1.6548972880193468e-18
333,0.05123,4.963485272701318e-19
336,0.6763100000000001,6.02229794960282e-17
337,0.03999,2.3992792424833984e-15
338,0.10640999999999999,3.0350044522991462e-18
339,0.0,1.3348784548145465e-11
340,0.36606,1.1437286448530278e-12
342,0.0,0.0
343,0.0,4.705299086850914e-14
344,0.2554,4.730927005354786e-16
347,0.040889999999999996,1.3047667309560015e-16
348,0.04018,5.87361802284301e-14
349,0.02145,5.328598381653315e-11
350,0.26614,2.158326848298778e-19
351,0.45461999999999997,7.726859579234885e-12
352,0.07998999999999999,0.0
353,0.0,0.0
354,0.22676999999999997,6.2826393690411056e-12
355,0.034319999999999996,8.072787383653695e-12
356,0.77052,3.3096569080663924e-11
357,0.0116,3.581328124672153e-15
358,0.006520000000000001,0.0
359,0.04005,3.0049111521534363e-17
360,0.0,0.0
361,0.0,0.0
362,0.13577999999999998,0.0
363,0.017159999999999998,2.0680167662103334e-20
364,0.09131,1.297579580438518e-11
365,0.05227999999999999,1.1424561578915364e-14
366,0.17865999999999999,4.69324964562452e-15
368,0.0,3.508063209428694e-11
369,0.0,4.33766087862317e-14
370,0.01871,8.746788395417644e-15
371,0.09932,4.638417450844223e-16
373,0.24178000000000002,1.8491767031610623e-15
374,0.41086999999999996,5.3729612230422934e-14
376,0.0149,0.0
377,0.24356999999999998,0.0
380,0.08691,0.0
383,0.53591,2.1407557696491413e-12
384,0.016630000000000002,1.835459899488654e-17
385,0.0,4.897827609686966e-14
386,0.0,0.0
388,0.0,0.0
389,0.30892,7.076415621450309e-13
390,0.29815,3.2030865341901587e-19
391,0.20839000000000002,2.7026804044164707e-17
392,1.00137,3.556899556734767e-13
393,0.20010999999999998,0.0
394,0.0766,4.0272002179803596e-11
395,0.13584000000000002,2.336873722239719e-17
396,0.0,0.0
398,1.0134,9.463167174826847e-16
400,0.03286,0.0
401,0.12995,2.325543903328467e-19
402,0.05525,0.0
403,0.1555,7.9901854176208e-17
404,0.05222,1.040631759424035e-18
405,0.0,0.0
406,0.04684,2.0393858269585063e-18
407,0.0,0.0
408,0.81242,2.886951859810358e-17
409,0.2593,1.6108871962004633e-11
410,0.27121999999999996,0.0
411,0.0,4.505601767504274e-11
413,0.0,0.0
414,0.0,3.5542254883243965e-19
415,1.0011,0.0
416,1.01843,5.550481952964749e-13
417,0.43499,1.5610254698167633e-16
418,0.00498,6.919149496851852e-15
419,0.13396,1.4659789967838955e-15
420,0.95829,4.438831092194535e-19
421,0.0,0.0
422,0.017169999999999998,2.3598043475766395e-18
423,0.13102,1.234850741462779e-18
425,0.00176,1.2801161219491244e-14
426,0.06216,9.370212823027917e-20
427,0.65245,1.7688129393192226e-16
428,0.13438,3.371597707775733e-15
430,0.33157,1.3741866637016873e-11
431,0.0001,0.0
432,0.11092,0.0
433,0.0153,0.0
435,0.14792,1.372654680055502e-16
437,0.00457,6.527635085656779e-11
438,0.2268,0.0
440,0.05555,6.63555937336962e-20
441,0.01976,5.97960364585112e-17
442,1.01037,2.4043558173803078e-11
444,0.0,6.606173697262224e-12
445,0.14726,7.64303588244526e-14
446,0.020030000000000003,0.0
447,0.24154,2.2713312563351113e-17
448,0.00156,5.004225857814538e-16
449,0.33146,1.3893413139326624e-17
450,0.07545,2.658692764012768e-14
451,0.0,0.0
452,0.27349,5.569687516248488e-17
453,0.0,1.936416624380123e-15
454,0.31381,1.007796137232005e-14
455,0.03427,3.873273468264031e-18
456,0.98298,0.0
457,0.10912000000000001,3.5161908307395753e-13
458,0.07533,9.537811574887444e-16
459,0.00197,0.0
460,0.16025999999999999,1.0702948747247707e-11
461,0.055760000000000004,0.0
463,0.36951999999999996,0.0
464,0.12375,4.585795684868741e-13
466,0.9927600000000001,1.1116659865232586e-14
467,0.0,0.0
468,0.0,1.469123052350924e-20
471,0.0,0.0
472,0.62402,2.9492618336053026e-17
473,0.0,0.0
475,0.44188,1.4294931831405682e-14
476,0.01198,3.514667155597538e-18
477,0.38845999999999997,0.0
480,0.0,0.0
481,1.00915,0.0
483,0.02423,3.1986223973966614e-14
484,0.06884,2.6644825410906916e-16
486,0.0,3.494750122304435e-11
489,0.14317,0.0
490,0.0,0.0
491,0.00223,0.0
492,0.6041,2.180034650561083e-14
493,0.042010000000000006,1.5066887441104456e-20
494,0.12925999999999999,0.0
496,0.37837,0.0
498,0.05424,0.0
499,0.77385,4.653423888810523e-12
501,0.0,1.8791703857109246e-11
502,0.43864,7.0381856507498384e-15
503,0.11075,0.0
504,0.06731000000000001,0.0
505,0.03092,1.746625697374993e-11
506,0.058210000000000005,0.0
507,0.0,0.0
509,0.0475,0.0
510,0.06267,0.0
511,0.37569,3.0167391704444666e-12
513,0.0241,1.6772102333837778e-17
514,0.24656999999999998,7.043887500265936e-17
515,0.0458,1.9872793553637112e-19
516,0.0,0.0
517,0.04725,3.9313983231344215e-14
518,0.0026899999999999997,5.87721535871047e-14
519,0.12389000000000001,0.0
520,0.76278,2.8957814109209985e-14
521,0.0,2.0700325148691384e-18
522,0.01633,0.0
523,0.0132,4.3111769487148025e-15
524,0.1322,3.7686367823257976e-19
526,0.064,0.0
527,0.08296,2.01512096156265e-14
528,0.14089000000000002,1.810204583508789e-13
530,0.01043,0.0
531,0.0,0.0
532,0.11388,0.0
533,0.01067,0.0
534,0.07797,3.17579951829066e-12
535,0.015819999999999997,0.0
537,0.0,0.0
538,0.0,0.0
539,0.28276999999999997,8.65013232599478e-12
540,0.9837,0.0
541,0.00955,0.0
542,0.030739999999999996,5.983812660531436e-16
543,0.34575,2.1299247875269867e-11
544,0.0,4.232473412130841e-18
545,0.02017,0.0
546,0.0,0.0
548,0.04056,0.0
549,0.0,1.423099625855118e-16
550,0.009770000000000001,1.1154510564740081e-15
551,0.03645,0.0
552,0.0,2.3670293899009087e-15
553,0.0,0.0
554,0.0,0.0
556,0.0,0.0
557,0.06192999999999999,0.0
558,0.59935,3.537991589637805e-12
561,0.01378,0.0
563,1.00861,0.0
564,0.0,0.0
565,0.0632,1.7682157738800301e-09
566,0.0,0.0
567,0.0,0.0
568,0.00418,0.0
569,0.00402,9.475162358932887e-12
570,0.10885,3.571503973463016e-19
571,0.0,0.0
572,0.01354,5.536825946301764e-15
573,0.026810000000000004,0.0
574,0.07477,0.0
575,0.0,0.0
576,0.05661,2.650633051815079e-11
577,0.01288,0.0
578,0.74353,2.314388814535077e-13
582,0.01524,0.0
583,0.04919,6.303376837420437e-16
584,0.00596,0.0
585,0.17324,0.0
586,0.01312,7.087169114446595e-18
589,0.006659999999999999,5.235880345465321e-18
590,0.82768,0.0
591,0.053520000000000005,5.0026933186826925e-15
592,0.01184,0.0
593,0.11030999999999999,0.0
594,0.0,3.2857697404368514e-11
595,0.07166,9.261157937330157e-16
597,0.37083,4.132415405618372e-11
598,0.9933299999999999,0.0
600,0.48303999999999997,7.98644561282245e-18
601,0.52604,2.7151189917212594e-18
602,0.8354600000000001,7.536143405971228e-12
603,0.16276,1.5643429267561252e-11
604,0.0,2.1445333386656866e-13
605,0.009009999999999999,0.0
607,0.45192,2.3181942231429357e-18
608,0.06217999999999999,2.9133410599326397e-19
609,0.3181,1.2080187663863238e-14
610,0.043789999999999996,0.0
611,0.52455,7.605589841985378e-17
614,0.0,0.0
616,0.038810000000000004,0.0
617,0.6684899999999999,4.619253530505568e-11
622,0.12625,4.989841861981285e-14
623,0.13513,3.7488977368657295e-14
625,0.30559000000000003,1.5570155415706578e-19
627,0.0,1.402265841415317e-14
628,0.50461,7.258389604371787e-14
629,0.74502,2.6579617574907554e-14
630,0.31745999999999996,0.0
631,1.01348,4.397418006590771e-18
633,0.01053,0.0
634,0.00256,0.0
635,0.11195999999999999,0.0
638,0.0145,0.0
639,0.15222,0.0
640,0.71701,6.028944638952243e-13
641,0.98477,9.947610385566183e-13
642,0.03245,0.0
644,0.0,0.0
646,0.34521,0.0
647,0.0,0.0
648,0.1719,3.729862309043654e-13
650,0.5163300000000001,0.0
651,0.02732,6.205770488825156e-19
653,0.0,0.0
654,0.10086,8.879083846531184e-19
655,0.01178,0.0
656,0.15755999999999998,0.0
657,0.00063,2.601302150505241e-11
658,0.0,0.0
659,0.51955,0.0
660,0.12714,0.0
661,0.0,2.502522962540582e-14
663,0.00469,5.737094256986816e-20
664,0.04445,0.0
666,1.01299,1.7858519370512473e-18
667,0.029269999999999997,2.952813944214387e-14
668,0.102,1.1332317181164105e-11
672,0.02147,0.0
673,1.0149299999999999,2.8062535897675205e-13
674,0.2222,7.216603842747654e-12
675,0.0,0.0
676,0.82375,8.411012270089254e-17
677,0.00743,4.34528734582469e-18
678,0.03728,5.739510622498813e-13
679,0.82719,8.727208636826331e-18
681,0.03125,2.036170632870777e-13
682,0.0,0.0
683,1.00226,0.0
684,0.01494,0.0
685,0.056029999999999996,9.008229655417532e-15
688,0.56586,8.946070200150365e-17
689,0.0,5.0414185108812595e-15
691,0.0957,8.247737049376893e-16
692,0.00245,6.614846594339694e-17
693,0.0011300000000000001,8.526102742227865e-12
694,0.17439000000000002,1.4803791642021342e-14
695,0.16293,1.2504768855704888e-14
696,0.07153999999999999,0.0
697,0.0,2.4303170529220088e-15
699,0.025240000000000002,5.55799302337241e-17
700,0.20219,3.799906242172232e-14
702,0.04356,0.0
703,0.36956,1.4136369764988243e-11
704,0.04462,8.104636910294125e-15
705,0.0,0.0
706,0.01119,0.0
707,0.02103,0.0
708,0.0,1.97288569009892e-18
709,0.0,0.0
710,0.82115,1.0651948696152825e-16
711,0.00212,1.1961165925954806e-20
712,1.0055399999999999,5.163373214318442e-14
713,0.04079,0.0
714,0.04388,2.0533035780793674e-11
715,0.10215,0.0
716,0.0,1.8213520884188166e-17
717,1.0157399999999999,0.0
718,0.0,6.783006085710823e-16
720,0.0,2.8532240891829254e-15
721,0.11712,7.950409152428598e-12
722,0.1546,0.0
723,0.0,2.0107164606507033e-11
725,0.10778,2.475139464702464e-14
726,0.05464,0.0
728,0.08238999999999999,0.0
729,0.44785,6.192964353699737e-14
730,0.0,0.0
732,0.00115,0.0
733,0.22229000000000002,0.0
734,0.052020000000000004,0.0
735,0.00955,4.4058202192964087e-17
736,0.08301,2.9430728178997875e-10
737,0.44601,0.0
738,0.0913,0.0
739,0.14312,0.0
740,0.0014,0.0
741,0.06874,0.0
743,0.0052899999999999996,0.0
744,0.25082,1.4909927312851393e-19
746,0.035460000000000005,9.370983453885242e-19
750,0.6863199999999999,5.3688986135320325e-18
752,0.08586,3.327233434422e-11
753,0.70467,8.608986080838134e-16
754,0.98841,0.0
755,0.00966,0.0
756,0.03195,2.0051069599670007e-17
757,0.48668999999999996,1.3453618336163229e-14
758,0.99159,0.0
759,0.0,0.0
761,0.013130000000000001,2.4225698723680777e-16
762,0.0602,0.0
763,0.12187,0.0
764,0.0016699999999999998,0.0
765,0.0029,0.0
766,0.00575,4.516040490157683e-12
767,0.43583999999999995,1.8783862258440941e-19
768,0.59788,3.287253373263537e-16
769,1.00109,0.0
770,0.62133,2.0458544725333198e-15
771,0.08112,0.0
772,0.00496,5.490247222646861e-12
773,0.04166,3.373668363034813e-15
775,0.35218,1.659377729051251e-16
776,0.48953,1.189964865273593e-13
777,0.00592,1.0545065842061896e-19
778,0.19386,5.13733367658036e-12
779,0.00057,0.0
781,0.0,2.155704546127504e-20
783,0.14376,0.0
784,0.16433,0.0
787,0.0484,0.0
789,0.78445,6.787294782568806e-20
790,0.0,5.9059533209348886e-21
792,0.16087,0.0
795,0.0156,0.0
796,0.08538,0.0
797,0.14511,1.4373692536542652e-13
799,0.0025800000000000003,1.0813765682165305e-15
800,0.01609,0.0
801,0.10677,0.0
803,0.16303,4.8251945505917957e-20
804,0.012320000000000001,1.671366548389509e-11
805,0.01038,0.0
806,0.18342,3.9179927053091615e-19
807,0.91314,7.111128897088242e-19
808,0.14648,1.8829529397819607e-16
809,0.07843,7.425763553064821e-14
811,0.35289,6.775516819922175e-21
813,0.06157000000000001,1.6940048700041162e-16
815,0.0,0.0
817,0.05033,3.872985275779498e-17
818,0.024130000000000002,0.0
819,0.03735,0.0
821,0.0,0.0
822,0.07456,0.0
824,0.01875,2.0141160129808566e-19
825,1.00167,2.6970687317943216e-16
827,0.00905,0.0
828,0.0,0.0
829,0.08348,1.9611087064402118e-17
830,0.17826,3.6992199553671975e-19
831,0.50895,1.9189575574787115e-13
832,0.01959,2.1260437288710627e-13
833,0.00896,0.0
834,0.35913,5.93826064027733e-12
835,0.0,0.0
836,0.0,0.0
837,0.23940999999999998,0.0
838,0.01966,0.0
839,0.72275,0.0
840,1.01689,2.0468028263881507e-14
841,0.32658000000000004,0.0
842,0.0,0.0
843,0.015790000000000002,0.0
844,0.0,0.0
846,0.13151,1.08805190711537e-16
847,0.0246,2.7392597828500084e-16
848,0.99974,0.0
849,0.0,0.0
850,0.06047999999999999,0.0
851,0.33582,1.65620576046371e-16
852,0.033839999999999995,0.0
854,0.0,6.663033768046993e-21
855,0.05628,0.0
856,0.06842000000000001,8.366896160778811e-15
857,0.6844,0.0
858,0.02113,1.5674503777351652e-12
860,0.00037999999999999997,6.988862155801691e-19
861,0.00952,0.0
862,0.17867,0.0
863,0.01609,0.0
864,0.04952,2.2389726247498397e-11
865,1.0032299999999998,9.48033363624325e-16
866,0.9986299999999999,3.2089398995158816e-15
867,0.0799,5.3417243323400046e-14
868,0.11185999999999999,0.0
869,0.5037699999999999,6.042019470808636e-11
870,0.00662,0.0
871,0.2346,5.529466752748794e-16
872,0.00615,0.0
873,0.04862,7.890865765055139e-11
874,0.10038,0.0
877,0.0,0.0
878,0.017759999999999998,0.0
879,1.01163,6.853872737554602e-16
880,0.05965,0.0
881,0.06555,2.1688325995090983e-15
884,0.5989899999999999,1.373526920136164e-18
886,0.46706000000000003,1.2147423740799273e-15
887,0.599,2.4325490864599785e-20
888,0.6712,1.1393000622271674e-16
889,0.23068000000000002,4.1609881465417194e-14
890,0.11216,2.402224872393058e-16
891,0.01768,4.010704291530517e-17
893,0.0012900000000000001,0.0
895,0.0268,0.0
896,0.0182,0.0
897,0.0,0.0
898,0.0,0.0
899,0.0,1.5935480466091966e-15
900,0.00731,0.0
901,1.00833,0.0
903,0.11332,0.0
904,0.02752,1.1234671464791763e-15
905,0.0615,1.1980804543286059e-20
906,0.015059999999999999,7.7099885436741125e-19
907,0.0,0.0
908,0.09773,7.414401492103284e-15
909,0.96188,2.982495831671879e-19
911,0.43863,1.273797088081242e-15
912,0.0,4.3291231670028855e-12
913,0.00366,3.421857323873103e-11
914,0.42552,7.309891414806662e-15
915,0.026619999999999998,0.0
916,0.01091,0.0
917,0.05243,2.0447966701725442e-15
918,0.02692,0.0
919,0.00118,0.0
920,0.0,0.0
921,0.04407,0.0
922,0.25322,1.9477980791981386e-11
923,0.0,0.0
924,0.06817999999999999,9.622690753382901e-16
925,0.00758,1.0210784001347567e-11
927,0.62997,4.4143623782709854e-17
928,0.02099,0.0
929,0.7481399999999999,3.4930833731922324e-11
931,0.0,1.314660209743451e-12
932,0.0,0.0
933,0.03107,1.9654465457602787e-11
934,0.995,0.0
935,0.29722,4.0519968716309214e-19
936,0.0,2.0723229178172346e-13
937,0.018340000000000002,0.0
938,0.14865,4.7116984295079716e-15
939,1.00473,0.0
940,0.005529999999999999,1.7213809523605415e-13
942,0.00996,1.2578331216356735e-13
943,0.01938,5.886372984049412e-19
944,0.0028399999999999996,1.2001613823649762e-14
945,0.08288,0.0
946,0.0,1.81255083701688e-13
947,0.0,1.022250020369516e-14
948,0.61141,0.0
949,0.56312,2.3385307869609826e-18
950,0.0,0.0
951,0.65084,0.0
952,0.13086,0.0
953,0.15045999999999998,7.229077956301829e-12
954,0.024880000000000003,2.5361585775629985e-12
955,0.99431,5.097112964301257e-13
956,0.0,6.852656841996891e-13
957,0.0,0.0
958,0.21350999999999998,5.575366170557922e-19
960,1.00853,3.231697097681772e-18
961,0.10482999999999999,5.3574865219203036e-11
962,0.20756999999999998,3.0209322562820396e-16
963,0.01315,0.0
966,0.0663,1.9961499805737028e-16
967,0.04808,2.0531904195611786e-13
970,0.31828,1.6267290172490005e-14
973,1.00439,1.6754053576708135e-16
974,0.0,0.0
975,0.15866,1.598656551166189e-14
976,0.32435,0.0
977,0.38911999999999997,0.0
978,0.254,1.9175843262917792e-16
979,0.0481,1.6891790472639169e-12
980,0.59207,1.171785413868599e-16
982,0.68682,2.5772416284594617e-12
983,0.25346,1.2161287407734612e-10
984,1.00484,0.0
988,0.0,2.68273012493316e-17
989,0.46388999999999997,0.0
990,0.6009399999999999,9.251744371953667e-17
991,0.007690000000000001,9.210107952905158e-12
992,0.06685,3.563285291890076e-17
993,0.0,0.0
995,0.0,0.0
997,0.02568,8.841494467602564e-15
998,0.13074000000000002,2.319632015214555e-20
1000,0.9858899999999999,1.0338101448360696e-16
1001,0.51008,1.1691797084270875e-15
1003,0.2152,1.2151768735985252e-16
1004,0.22446999999999998,1.1208526101267643e-13
1005,0.015359999999999999,1.4064447791297711e-11
1007,0.32799,0.0
1009,0.00606,6.593854480221928e-14
1010,0.0279,0.0
1011,0.12897999999999998,0.0
1012,0.00367,0.0
1013,0.00744,0.0
1015,0.11067,5.8380896623001e-17
1016,0.0,0.0
1018,0.99234,0.0
1019,0.008,0.0
1020,0.01933,0.0
1021,0.00861,3.784360783062738e-18
1022,0.0,1.2818774849956705e-14
1023,0.0169,1.0670295670019988e-19
1024,0.13856,0.0
1025,1.0058200000000002,1.0758824624608522e-10
1026,0.50438,5.108058410714297e-11
1028,0.0,0.0
1029,0.33405,4.843098887687442e-12
1030,0.04155,2.9547317429562653e-18
1031,0.026539999999999998,9.406902502260824e-15
1032,0.01785,0.0
1033,0.12517999999999999,4.82207523883756e-19
1034,0.0633,3.359918533484235e-11
1036,0.46402,7.0307660022894286e-15
1037,0.07281,1.024249231109588e-11
1038,0.01892,5.232106984123486e-12
1039,0.17482999999999999,0.0
1040,0.60442,3.039222025601724e-16
1041,0.53042,0.0
1042,0.00604,3.3405557499384604e-17
1043,0.12975,0.0
1044,0.17936,1.8891975025579366e-19
1047,0.024630000000000003,1.3965550594020169e-11
1048,0.0,4.229553797968082e-13
1049,0.06224,0.0
1050,0.03457,3.647379611694295e-14
1052,0.24650999999999998,3.0463409751020985e-14
1053,0.02392,0.0
1054,0.0341,0.0
1055,0.07173,0.0
1056,0.041839999999999995,0.0
1057,0.03325,8.029518079620633e-16
1058,0.42951000000000006,2.278164804090988e-17
1059,0.014209999999999999,3.6446680886439045e-14
1060,0.01053,0.0
1061,0.00557,0.0
1062,0.1371,0.0
1063,0.07142000000000001,2.7280934501051e-16
1064,0.0,5.832734326475683e-17
1065,0.07617,2.2423262553594717e-12
1066,0.0,6.447568034557728e-19
1068,0.08052999999999999,7.227190395330037e-11
1069,0.00822,4.013729414076997e-17
1070,0.22593000000000002,0.0
1071,0.01426,6.300324190964995e-16
1073,0.1145,1.2577637727751693e-11
1074,0.1731,0.0
1077,0.01102,3.1107141286031147e-18
1078,0.01883,8.412623010275843e-20
1079,0.0,0.0
1080,0.01217,1.7800078786164096e-10
1081,0.09361,5.2020644314230476e-17
1082,0.06171,2.049141806155882e-15
1083,0.35026999999999997,5.875082833296694e-11
1085,0.21989,0.0
1086,0.0459,5.394556357090722e-15
1087,0.0,0.0
1089,0.28421,3.0568941197806847e-13
1090,0.09396,4.434713906325767e-17
1091,0.0211,1.2887657138248158e-18
1092,1.01121,9.124779824232735e-13
