id,hhb,hbo2,ca,na
10041,5.761043,2.807921,6.993913,2.4318812
10042,6.231616,3.0420089,7.3347745,2.2451715
10043,6.7432575,2.9315014,6.0163016,2.319353
10044,4.996,3.1200774,7.206227,2.3370528
10045,6.0875406,2.9613404,5.7926407,2.3045802
10046,5.285058,2.8781261,7.258392,2.1793747
10047,5.7426715,3.042109,6.725716,2.5767977
10048,5.4912663,2.8898864,6.5478425,2.186677
10049,5.7767267,3.134453,6.559404,1.6187189
10050,5.402927,3.0487194,6.2317886,2.0232291
10051,5.9744473,3.119666,6.6005344,2.2320104
10052,7.2824173,3.2247617,6.953646,2.3165164
10053,4.478223,3.1350312,6.245392,2.476858
10054,5.2795963,3.1843176,6.735632,2.1800003
10055,5.0661407,2.76676,6.4272285,2.505067
10056,8.3433075,3.317669,7.5463405,2.5253472
10057,5.5667915,2.9430091,6.465906,2.18437
10058,6.7544684,3.0209668,6.3841786,2.4198265
10059,5.5434675,2.9006033,5.949814,2.8003902
10060,7.2219415,2.8540506,6.5423045,2.3385708
10061,3.2072785,2.8589864,6.202245,1.7872034
10062,3.8805852,2.645035,5.6736975,2.6974185
10063,8.455965,3.2321556,6.684761,2.4418888
10064,5.385269,2.8242002,6.7306314,2.700557
10065,5.936393,2.8774996,6.600783,2.2560112
10066,5.8193135,2.8139555,6.1883235,2.2836742
10067,4.9766583,2.7235444,5.6887603,2.2211776
10068,6.382072,3.1998968,6.8839245,2.6041694
10069,6.0372853,3.1291475,6.3253646,2.2122936
10070,5.1845446,3.0335631,6.277123,2.321424
10071,2.0235052,3.0423207,6.8994594,2.932379
10072,5.9134154,3.0256557,5.7540092,2.368773
10073,5.9956346,3.135126,6.4172378,2.3484197
10074,5.2898397,2.9757366,6.1902885,2.4893842
10075,6.4651656,3.0826623,6.51163,1.9303893
10076,5.1978273,3.1203306,8.104424,1.7815784
10077,5.633392,3.0236306,6.5992503,2.099076
10078,6.5299025,2.9106576,7.1512256,2.3558764
10079,5.5310497,2.9343379,6.709283,2.0799875
10080,5.1964374,3.0935104,6.7135553,2.1882505
10081,6.3443685,2.8621073,5.655493,2.1840303
10082,6.526189,3.061696,6.817951,2.2794428
10083,5.2171583,2.9570205,6.378355,2.132681
10084,5.4625635,2.9734678,6.5407095,2.7945712
10085,6.2324634,2.900943,5.98625,3.3445964
10086,7.261988,2.9401357,6.982945,2.1884842
10087,6.0084066,3.095414,6.548417,1.9073365
10088,5.076424,2.7295148,6.4239526,2.4360323
10089,6.1175575,3.1051648,6.2984633,1.9974722
10090,6.378488,2.9153583,6.1727047,2.5811245
10091,3.026101,2.8149493,6.5213327,1.324441
10092,3.3279948,2.8548284,7.0222235,0.80223465
10093,4.242916,2.5011926,6.4762297,0.95588493
10094,5.9249215,2.8428159,5.550082,2.0875106
10095,5.0925145,2.576768,5.2784214,2.1392393
10096,3.429151,2.725672,7.1178517,2.2847586
10097,5.3554444,2.9768038,7.164147,2.603143
10098,7.6478057,3.1638942,6.735641,2.3913357
10099,6.589681,2.9167438,6.937715,2.347274
10100,5.430118,3.0526438,5.910835,2.3222513
10101,4.9263825,3.1633344,6.3015656,2.1720233
10102,1.7880317,2.5849187,6.157179,1.5467678
10103,5.7239084,2.9054883,6.7496014,2.2102597
10104,3.0930765,2.6920347,5.700794,0.81485504
10105,6.225691,2.8315837,6.825011,2.3630257
10106,6.928794,2.8507175,6.9663773,2.293754
10107,5.3477325,2.894093,6.8985376,2.1367898
10108,5.900121,2.8770826,5.4417205,1.3765253
10109,6.329208,3.122096,6.76982,2.4839022
10110,5.9218097,3.170028,7.103409,1.905428
10111,6.910784,3.057366,7.2197614,2.2676902
10112,6.4909167,3.1537504,6.730915,2.397613
10113,6.1364284,3.0751336,6.215896,2.466565
10114,5.0821013,2.859537,5.706856,1.8367612
10115,5.1057777,2.890791,6.3469224,2.1918259
10116,6.2897887,2.7927926,6.3022423,2.1597247
10117,5.597071,2.956744,6.821625,2.018202
10118,6.657648,2.9393685,6.182687,2.2709846
10119,6.9880185,3.106315,6.463648,2.0334466
10120,4.80377,2.7963896,6.7184,2.4080868
10121,5.8297744,2.6955051,6.09106,2.3822312
10122,5.630945,3.0374992,6.6815,2.1486416
10123,2.1297793,2.798881,5.2389817,1.2918909
10124,6.1451797,2.5976453,6.57283,2.336771
10125,4.517266,2.833193,6.777816,3.038726
10126,4.8548493,2.6479924,5.823409,2.4624639
10127,4.189493,3.0337696,7.0672646,2.3488243
10128,5.9303474,2.9851058,7.567012,2.1549063
10129,6.5952687,3.2346036,7.364637,2.330279
10130,4.4674826,2.8757873,6.1433244,2.8788834
10131,4.889698,3.089556,6.529936,2.2670653
10132,4.4434934,2.8024151,6.2231436,2.246645
10133,6.179467,3.0951464,7.488805,2.3247209
10134,6.0916224,2.8012803,5.3972435,2.2215457
10135,6.5041194,2.9618347,5.5915136,2.4434037
10136,8.232447,3.1987486,7.109611,2.4629948
10137,5.27577,2.7365687,6.4775186,2.1698647
10138,5.229023,3.0294416,6.056568,2.292419
10139,6.2007823,2.9824107,7.1076107,1.9639502
10140,4.5213213,3.0045545,6.056756,2.1828933
10141,3.4485917,2.496698,4.307519,1.9591442
10142,5.799419,2.811418,5.731018,2.196848
10143,4.4035864,2.7672102,6.594041,2.1808662
10144,5.520103,3.145225,6.4076405,2.222962
10145,6.839169,2.847637,6.8649235,2.324707
10146,6.085264,2.8580608,6.4711714,2.5333242
10147,6.160268,2.6181061,5.646575,2.2106416
10148,4.8582854,3.0067637,6.0173416,2.7865424
10149,6.824537,2.6085746,6.511281,2.4237487
10150,5.6199965,2.9163666,6.367827,2.0664287
10151,4.7495184,2.625824,7.482493,1.7258238
10152,4.8543534,2.4764261,5.734667,2.1422453
10153,6.3682346,2.8923125,6.061545,2.5588827
10154,6.1041126,2.8832467,6.4312205,1.9216979
10155,3.5757358,2.901885,5.465001,2.6592042
10156,5.507317,3.084142,6.556859,2.1572192
10157,5.183303,3.0892768,6.6349645,2.358882
10158,5.4353666,2.771125,6.125158,2.6864703
10159,6.253801,3.0804124,5.7420254,2.1871934
10160,4.7116785,2.9625175,6.5978036,2.3963017
10161,5.2915926,2.6652176,5.584784,2.4666426
10162,6.3981595,3.152082,6.456591,2.1924748
10163,5.5998483,2.8260217,6.688414,2.5140295
10164,5.6922755,3.073928,6.6125894,2.3067465
10165,4.9857497,2.918286,6.9570427,2.8520703
10166,5.4101887,3.1504025,6.570374,2.4059136
10167,6.733484,3.2356691,7.4277315,2.4911292
10168,6.6146274,3.0647047,6.301918,2.204625
10169,6.3057003,2.842917,6.6928444,2.336537
10170,4.409237,2.8200865,6.197698,2.1999788
10171,5.807802,2.915026,6.1807337,2.409094
10172,4.7067213,3.030592,5.8587284,2.067431
10173,5.345968,2.6331306,6.990094,2.1719317
10174,6.3136444,2.8881686,6.5484085,2.4294343
10175,4.8094454,2.7559118,6.638792,2.2337203
10176,4.4777737,3.0581777,6.685263,2.4572983
10177,5.022148,2.725597,6.418737,2.5707736
10178,6.183031,2.8885324,6.1291056,2.2486033
10179,4.163314,2.7156796,6.4313183,2.7716503
10180,4.7426276,2.953191,6.453085,2.5786095
10181,4.826928,2.8166504,6.7230835,2.4440846
10182,5.186924,3.1299827,6.7181544,2.3726707
10183,5.248156,2.7764165,5.6469846,2.3839264
10184,6.826433,3.0743527,6.9918675,2.2901342
10185,5.215365,2.8619509,6.209737,2.8745234
10186,6.2037616,3.0576034,6.3149643,2.1833472
10187,6.04988,2.8424685,6.6610847,2.2954507
10188,4.48347,2.985347,7.0141006,1.8749062
10189,4.7383876,2.4838428,6.1682816,1.808924
10190,7.094315,3.064894,6.2584357,2.221274
10191,6.75346,3.0004692,5.8616776,2.6250603
10192,5.104215,2.9968514,6.890479,2.0501409
10193,7.5057235,3.0873632,6.206953,2.3021836
10194,6.227041,2.506544,4.6133595,2.2722569
10195,5.996302,2.9709175,6.323565,1.9455723
10196,6.084376,2.889059,5.2937255,2.5503585
10197,7.239251,3.1057992,6.358066,2.4933932
10198,4.2688503,2.7215917,7.3437104,2.1327257
10199,5.3018637,2.6410253,6.4715476,2.320756
10200,5.0603633,2.8234487,7.173474,1.9675976
10201,5.7469926,2.9121032,6.2195826,2.2066746
10202,6.2266064,3.0831928,5.6598854,2.1055815
10203,5.958348,3.0926836,5.7581425,2.3613741
10204,6.1278796,3.1083596,6.3576922,2.5719619
10205,6.857632,2.9615352,6.8914156,2.1933317
10206,5.740974,2.6888745,6.105197,2.207376
10207,5.996676,3.059055,6.644285,2.137533
10208,3.9442236,2.8078835,6.468193,2.5232835
10209,6.6756787,3.1007655,5.915148,2.3178945
10210,4.962091,2.9231822,6.4707136,2.3166206
10211,5.9043856,2.9919143,7.303156,2.3407094
10212,5.341634,3.1515877,5.9898205,2.4063683
10213,6.7521667,3.0846596,6.4212766,2.513842
10214,6.603651,3.0398874,6.242099,2.4899244
10215,4.2383976,2.8292165,7.0882125,2.0678654
10216,5.7709546,3.0641615,6.47878,2.02732
10217,5.7189655,2.6894526,5.712476,1.996347
10218,5.791971,2.7448907,6.6156783,3.0435266
10219,6.052979,3.0069172,5.6410933,2.0254374
10220,7.8420677,3.1750934,7.5115194,2.5161366
10221,5.0691023,3.098589,6.0728135,2.5084238
10222,8.516485,3.252156,7.422675,2.5321174
10223,6.8651,3.0622466,7.263607,2.381075
10224,7.458257,2.9494998,6.6921864,2.158353
10225,5.502966,2.8972776,5.775796,2.2551298
10226,6.9027824,3.0730097,6.5555053,2.2796078
10227,5.4443064,2.937267,6.540208,2.299109
10228,6.0436325,2.7425437,5.998608,2.4643102
10229,5.770004,2.686401,6.180124,2.160503
10230,5.7688103,3.140052,7.68548,2.032031
10231,6.228456,3.0609457,6.7233815,1.9584763
10232,5.666865,3.149559,6.406262,2.1424484
10233,5.841825,3.114,6.4921813,2.3700125
10234,5.267596,3.1198792,6.749377,2.409391
10235,5.088394,2.9254923,5.9561906,2.1248872
10236,5.875772,3.0125794,7.027272,2.1257129
10237,4.407961,2.868015,6.978133,2.3702145
10238,7.58407,3.161538,7.0938587,2.3519454
10239,6.9433374,3.0530276,6.772213,2.252759
10240,5.2972097,3.1328237,5.933368,2.6521676
10241,6.248367,3.217529,6.8625064,2.352841
10242,4.074034,3.041093,5.826756,1.7558649
10243,6.892378,2.988906,6.335678,2.2219982
10244,6.475359,3.0500863,5.8773675,2.1958025
10245,5.304826,3.133597,6.859164,2.201708
10246,6.4640594,2.5340633,6.1320734,2.3984447
10247,8.683562,3.2510467,7.50182,2.5591278
10248,6.8387294,3.0803027,6.1912823,2.4414973
10249,3.544894,2.943041,6.82578,2.2319958
10250,5.044161,3.0234745,6.55301,2.3573756
10251,5.739665,3.1376307,6.263436,2.6220105
10252,6.0849614,2.8353453,5.8784943,2.5260677
10253,4.137431,2.57235,6.949834,2.0874257
10254,5.6729913,2.6891246,6.9690266,2.2062223
10255,5.438587,2.9851892,7.1491137,2.0985773
10256,4.5915985,3.075278,6.696619,2.5033917
10257,6.689937,3.1575637,6.409633,2.1876175
10258,5.99874,3.1744974,6.9910254,2.3822007
10259,6.695618,2.9557152,6.5358877,2.3338428
10260,4.3743587,3.0667174,6.766354,2.2188063
10261,6.241624,2.931375,6.3633065,2.1617978
10262,6.41536,2.844441,5.523488,0.8797191
10263,6.1624093,3.1070404,6.0385246,2.1400304
10264,6.0124874,3.0792215,7.3516192,1.9507644
10265,6.044567,3.0866728,6.117179,2.384188
10266,6.9133925,2.9581032,6.8927946,2.2679517
10267,6.1362815,2.6301758,6.247954,2.4992657
10268,5.820389,3.080828,6.516657,3.0455954
10269,5.701415,3.169954,6.266337,2.5224085
10270,4.2917924,2.9620671,6.860175,2.8004045
10271,4.2094994,2.718813,5.7286396,1.245384
10272,5.6598697,2.965315,5.9322305,2.679798
10273,4.3533373,2.864383,6.1758523,2.5077398
10274,5.679256,2.8925512,6.276854,2.4694057
10275,5.7577195,2.8583949,6.7865124,2.369822
10276,4.785817,2.6234674,6.5554256,2.086347
10277,6.844633,2.9346285,5.604214,1.9652426
10278,5.6893015,2.9386108,6.6386604,2.2147906
10279,6.6785574,2.9830527,6.335208,2.3438954
10280,3.044692,2.888959,6.090021,2.6753676
10281,6.0006585,2.6267877,5.8212523,2.6971052
10282,6.7583103,2.8398392,6.459283,2.3020496
10283,5.4165573,2.4917986,6.9552503,2.0249646
10284,5.928544,2.8454783,5.7604756,2.2250361
10285,5.126776,2.8636992,5.2561045,2.0936186
10286,4.729673,3.1174583,6.444271,2.43801
10287,6.1194863,3.0323887,6.033152,2.3334577
10288,4.9505544,3.068684,6.779851,2.3270895
10289,6.1180525,3.0603688,5.8713017,2.188123
10290,7.6670966,3.2313666,6.6344457,2.526209
10291,5.263807,2.5471234,6.5998087,2.191439
10292,4.686855,2.6946218,5.332407,2.2771506
10293,4.2282,2.5446544,6.593904,2.4327283
10294,5.9056425,2.8737743,5.7705636,2.1410322
10295,6.347144,3.120491,6.718283,2.174715
10296,5.301555,2.9614458,6.3596535,3.0031793
10297,6.2206726,2.9367447,6.7426405,2.582751
10298,5.913047,2.6798325,6.6660156,2.501205
10299,5.726403,2.7335753,6.4342437,2.4046214
10300,3.7898686,2.7767882,6.389991,2.868834
10301,6.6323266,3.0797756,7.622611,2.1483505
10302,6.096953,3.0655847,5.522998,2.4163122
10303,5.7973876,3.1191804,6.4090104,2.4460669
10304,5.2877703,3.1349063,7.1150723,2.1959958
10305,5.010102,2.6324465,5.4975667,2.2888684
10306,5.6514645,2.874417,5.671154,2.0799706
10307,5.469291,2.4871683,6.4910884,2.1499453
10308,6.1702614,3.1567068,7.441492,2.4484568
10309,5.3217063,2.7383666,6.2433968,2.4080353
10310,4.295683,2.59083,5.8012934,2.2211747
10311,5.754711,3.0124063,5.6201863,2.3499532
10312,4.5329833,2.5523617,6.5092654,2.2389555
10313,6.0320535,3.1749957,7.243092,1.5419749
10314,6.164311,2.8591356,7.0019145,2.4537497
10315,5.613542,3.0283134,5.8439007,2.6146104
10316,6.4390936,3.092461,6.814877,2.5339828
10317,4.0510683,3.0101602,6.333875,0.9704875
10318,6.0379314,3.0502737,6.599442,2.5421863
10319,6.8596454,3.0307653,7.015137,2.1494021
10320,4.925106,3.025889,6.1768317,2.1168675
10321,7.040055,3.1639278,6.6409273,2.3922186
10322,6.2030935,2.8659658,6.2652464,2.3661504
10323,6.537759,2.9046643,6.672099,2.5457404
10324,6.394798,3.1944063,7.984681,2.4110045
10325,6.5129147,3.1548517,6.958687,2.321679
10326,6.273007,3.1737225,6.600909,2.3042016
10327,4.4069977,2.719231,6.22151,2.540378
10328,4.7078633,2.7290142,6.5587826,2.759601
10329,5.4026747,2.7545755,6.667614,2.4485636
10330,3.1341195,2.8312242,6.109416,1.5581368
10331,5.4683657,2.762134,5.4085183,2.2422013
10332,6.0483384,2.9037192,6.3259344,2.4474664
10333,5.3856807,3.0409243,6.2103076,2.4394484
10334,5.034167,3.0010781,6.4525995,2.277742
10335,2.5674138,2.4675589,5.5194016,1.1407921
10336,6.290003,2.6604924,4.9257245,1.904755
10337,6.021052,2.9153292,5.737219,2.1898298
10338,7.3616753,2.905378,6.43851,2.4407725
10339,5.7937756,2.8960454,6.035174,2.5676136
10340,7.054384,3.0349963,7.0080285,2.5879946
10341,6.6489882,2.9359252,7.1963253,2.3337626
10342,5.8385553,3.0351565,6.4943495,1.7815083
10343,6.4112964,3.0816758,7.0553327,2.3068757
10344,4.6396856,2.6522949,7.0612483,1.9573828
10345,3.5310185,2.8407946,5.4712815,0.9920374
10346,7.1898375,3.2083592,7.172807,2.564405
10347,5.316064,2.8740468,6.5186667,2.421245
10348,5.368691,3.05976,6.2896852,2.1560783
10349,5.3211155,2.4702559,5.5036955,2.115923
10350,6.5279036,2.6535227,5.821135,2.6738677
10351,6.2721915,3.0889046,6.708844,2.602553
10352,5.83493,3.0506513,6.784948,2.4579468
10353,5.4011807,2.7178984,6.549301,2.2351134
10354,6.127023,3.059058,6.4567003,2.878053
10355,5.965033,3.0657814,5.65841,2.6244793
10356,7.1351113,3.1178086,7.538647,2.325013
10357,5.354118,3.0501823,6.9470563,1.7315407
10358,6.296552,3.0333374,6.631365,2.3687367
10359,5.185589,3.089662,6.3224926,2.1355233
10360,5.775318,3.1763527,6.7332344,2.649507
10361,7.026581,2.9945128,6.757115,2.4008856
10362,5.1643515,2.6700397,5.178642,2.2905936
10363,6.1935334,3.0946162,6.5833893,2.3775735
10364,6.1979923,2.9287,6.68385,2.4553623
10365,4.8443923,2.9278498,6.8679037,2.7239916
10366,5.4956713,2.918964,6.372696,2.3112411
10367,6.9448867,3.10714,7.0617733,2.2532144
10368,5.2612886,3.1215968,6.4998536,2.331698
10369,6.1064734,2.8094087,5.730236,2.1866837
10370,7.055884,3.0839722,5.662609,2.285696
10371,2.2968612,2.5277402,6.6248255,1.9264547
10372,5.9822536,2.992178,6.81112,2.4935088
10373,6.0782394,2.6547365,6.121839,2.3673437
10374,6.5500507,2.761281,6.903929,1.8042691
10375,3.2114413,2.768922,4.934218,2.5065174
10376,6.931045,3.2138524,6.5026197,2.3037748
10377,5.950351,2.9701626,6.572679,1.0321195
10378,4.921132,2.6795669,6.190737,2.6899822
10379,5.295082,3.14809,6.854982,2.2124538
10380,6.0492854,3.0381558,6.8671722,2.4117413
10381,6.4021573,3.0764534,5.98109,2.4944582
10382,5.4442396,3.0078585,5.77534,2.1419737
10383,4.987372,2.7480361,6.8573895,2.0165303
10384,5.6022544,3.1241674,6.175734,2.301011
10385,4.2556295,3.0298452,6.5735226,2.4031281
10386,6.529727,2.9733326,6.7958426,2.0410104
10387,5.5957475,2.9917798,6.178142,2.4387188
10388,6.4094896,2.9379747,7.371253,2.4097419
10389,4.9887576,2.791058,6.611641,2.1763685
10390,5.7534585,3.0288572,6.0342984,2.296877
10391,5.9123535,3.0704043,7.242913,2.0568924
10392,6.0234885,2.991092,7.3628955,2.0167413
10393,4.462349,2.6931052,6.4133368,2.5234907
10394,4.553427,2.6358767,4.5544662,2.1665978
10395,5.791178,2.6370003,6.9682326,2.0392165
10396,6.04621,3.0916,6.5149984,2.5861442
10397,5.260707,2.9944448,7.203748,2.1853137
10398,3.0273376,2.9047751,6.4681754,2.1334658
10399,6.712363,3.1924472,6.0540137,2.4743834
10400,4.9741125,2.6852338,6.9535007,2.3174033
10401,5.635702,3.0914617,6.637974,2.3209286
10402,5.0285516,2.9204783,6.2620077,2.2523668
10403,6.649711,3.0040436,7.2090607,1.7473899
10404,6.2519727,2.9919446,6.656609,2.134831
10405,4.4328585,2.879031,7.040599,2.1452718
10406,6.5414495,2.9604106,6.5242066,1.7804011
10407,6.019535,3.0607824,6.43432,2.0862513
10408,6.9086285,3.134037,6.295127,2.6274977
10409,5.5499744,3.0035777,6.137598,2.124163
10410,6.027517,3.0941448,6.5917273,2.1580224
10411,4.3026814,2.9131505,6.479477,2.4191072
10412,3.2457376,2.4711967,5.666737,2.3957644
10413,5.8460436,3.0358043,6.8601246,2.4200149
10414,5.919938,2.7849038,5.686013,2.4694042
10415,6.7825427,3.1801817,6.631584,2.4259124
10416,5.930323,3.062452,5.7273736,2.5298538
10417,5.2855406,3.1971102,6.95212,2.4556046
10418,4.476886,2.9235156,7.1865625,2.1885948
10419,5.4406447,2.970702,6.614996,2.3416529
10420,8.245548,3.163592,6.353605,2.4521618
10421,6.9430947,3.002628,6.7659745,2.250626
10422,5.662376,2.6566525,5.822559,2.3373022
10423,5.391452,3.076334,6.955174,2.1211197
10424,6.0792665,3.049355,6.77079,2.3186936
10425,5.113677,2.6868925,5.772881,2.167853
10426,7.9451604,3.2809045,6.991647,2.447587
10427,4.7985625,2.99999,6.0783806,2.2207465
10428,7.964265,3.172989,6.887053,2.4300003
10429,5.192628,2.7240052,6.6101084,2.4673743
10430,5.645134,3.0157213,7.2922807,2.2025018
10431,5.6163983,3.0193098,6.8257594,2.1341572
10432,5.9538527,3.0559723,6.395346,1.9616481
10433,7.261504,3.1369119,6.0356684,2.335068
10434,5.9873223,3.1308599,5.788701,2.0110207
10435,7.078573,3.2546742,7.66631,2.3738852
10436,4.741311,3.1116865,6.2360387,2.0936296
10437,5.9083557,3.0489185,6.3765564,2.4278684
10438,6.587569,3.0932772,7.395489,2.3674123
10439,5.6224036,2.7520251,5.575298,2.2994614
10440,5.848353,3.0880284,5.744822,2.6801722
10441,6.0265026,2.8348498,5.7254558,1.9065813
10442,6.7864394,3.1356657,5.970741,2.3629146
10443,4.7208734,3.099949,6.8838897,2.2006073
10444,7.484551,3.082213,6.1337605,2.3389678
10445,6.851403,3.141113,6.8313665,1.9138372
10446,6.0062556,3.0406218,7.238231,2.4272208
10447,3.6254916,3.0268633,6.318598,2.2367105
10448,4.1507115,3.1516187,5.8178,2.2834144
10449,5.590104,2.9952598,6.56643,2.3101435
10450,3.7369199,2.8085668,6.071672,1.5627322
10451,7.0148454,3.0947163,7.164151,2.2083144
10452,6.6536975,3.0349069,6.3921227,2.4766932
10453,5.629363,3.0847995,5.5811315,2.3497157
10454,6.99446,3.1229336,6.666507,2.366589
10455,5.9381523,2.916926,6.6225786,2.248456
10456,4.722247,3.032384,5.8006873,3.1666477
10457,6.388595,2.9985673,6.356061,2.46869
10458,6.8788385,3.1301355,7.2752666,2.3513842
10459,5.8849554,2.8681045,6.1419544,1.9496812
10460,4.9826584,2.683863,6.4095755,1.8450775
10461,5.325061,2.7352185,6.0227637,2.186253
10462,1.9607267,2.7284558,6.0673304,1.6022154
10463,4.132448,2.9771302,5.925331,2.1072927
10464,6.137609,3.1420815,6.134768,2.137919
10465,5.285942,2.7439172,7.05404,2.235547
10466,6.65062,2.9600236,5.871184,2.6865666
10467,6.244988,3.0961163,7.085509,2.045374
10468,3.2556875,2.505637,4.822348,1.7034305
10469,5.81016,3.034126,6.078563,2.1649587
10470,6.7524185,3.1561048,6.3776407,2.1866581
10471,5.1747627,2.7270753,5.554821,2.209774
10472,6.754065,3.0781612,7.112791,2.580556
10473,3.4900358,3.1112683,5.798613,2.2199833
10474,6.7083054,3.0537286,6.4434366,2.5698988
10475,5.4482484,2.98988,6.3948293,2.182589
10476,5.8534107,2.8241088,6.1663713,2.6630569
10477,6.4208603,3.1446865,6.4881372,2.5645058
10478,5.0232863,3.0152698,5.2301903,2.6134884
10479,4.1538973,3.0517032,6.660678,1.9121587
10480,7.599457,3.2869427,7.7913523,2.5198264
10481,6.030853,2.8591983,6.029736,2.5050845
10482,6.2322707,3.0318656,6.2167783,2.2254858
10483,6.075399,3.0739212,6.0979824,2.2922587
10484,4.7328005,3.1468372,6.5281215,2.0186982
10485,4.7588315,2.9862363,6.1222496,2.286049
10486,6.5706654,2.9722104,6.2132297,2.206635
10487,7.144805,3.173472,6.148429,2.2546234
10488,7.1047235,3.0599346,6.5078187,2.219552
10489,5.9125986,3.0428672,5.2975054,2.3261518
10490,6.0810657,2.908453,6.238067,2.2065544
10491,6.3788652,2.8208487,6.3740554,2.2143822
10492,6.017528,2.8386886,5.900422,2.2449338
10493,4.063328,2.9593704,7.084701,2.3083968
10494,5.520396,2.87017,6.175792,2.0003648
10495,5.68454,2.8758442,5.691268,2.6753588
10496,5.430624,3.0315633,6.4405575,2.609761
10497,4.676746,2.4225476,4.5118175,2.680384
10498,6.2475204,3.096417,6.6658454,1.0517421
10499,5.6996317,2.9458952,6.653856,3.1947048
10500,7.464156,2.9383566,6.63172,2.5423522
10501,3.505767,2.8755865,5.4613395,1.2820756
10502,4.9447985,2.8411245,5.86468,1.6205231
10503,6.3276825,3.0467138,6.701807,2.1957598
10504,6.56099,2.9163685,6.450198,2.3611336
10505,3.8800814,2.5813644,3.5496006,2.3403478
10506,5.9809656,3.0152552,5.966933,1.1395109
10507,6.036378,3.2019744,7.698152,2.4296846
10508,5.76438,2.9137378,6.46562,2.096704
10509,6.0755625,3.0506709,6.9861445,2.2492747
10510,5.152173,2.7592864,6.094067,2.2102642
10511,5.832291,2.702703,6.6411,2.410505
10512,6.2953725,2.7380757,6.9162893,2.0726862
10513,5.570878,3.0623438,6.6810665,2.9761112
10514,6.364682,3.1161451,6.445043,2.1593041
10515,6.2202535,3.1230729,6.4641385,2.1992435
10516,7.631963,3.1290138,6.26697,2.438482
10517,4.992679,2.8798862,6.9697056,2.3694468
10518,6.481778,3.12973,6.7645288,2.2820349
10519,5.8012667,3.098033,6.895414,2.1333394
10520,3.8570414,2.8167162,5.641752,2.2032592
10521,4.586532,2.9420955,6.932268,2.173723
10522,4.980953,3.0245166,7.073976,2.3033056
10523,7.713546,3.088233,7.526009,2.52464
10524,6.85261,2.8209667,6.559263,3.97502
10525,4.578948,2.9078486,6.855084,2.6559803
10526,4.7415786,3.015586,6.8410296,2.151003
10527,5.1455107,3.0873768,5.7681236,2.27522
10528,5.7120757,3.0439832,6.7449427,2.0038757
10529,6.30656,3.0364058,7.0664506,2.1761372
10530,6.3308992,2.7375782,5.981435,2.44876
10531,5.5739827,2.7925339,5.9773126,2.1477125
10532,6.147208,3.1091743,5.8886795,2.4757562
10533,8.583452,3.2641563,7.057721,2.5240512
10534,6.0839915,2.9099374,6.2268753,2.2911916
10535,6.240156,2.9613538,5.526252,2.1414542
10536,6.2022676,2.634017,6.777669,2.1946175
10537,6.8198442,3.111371,6.4375315,2.6642492
10538,3.2535849,2.8501146,5.9854636,2.669125
10539,5.670007,2.9840415,5.6981277,2.1473618
10540,6.51308,3.1144967,6.59023,2.464098
10541,5.2466717,2.94457,6.627474,2.3013406
10542,4.9204297,3.155478,7.2504926,2.2032633
10543,7.3077235,3.0289834,7.3448863,2.4973269
10544,4.8222585,2.8165987,5.8293147,2.3784409
10545,7.924042,3.2625694,6.970762,2.4815922
